,id,Venue,Locality,Sector,Venue Latitude,Venue Longitude,Local Latitude,Local Longitude,Distance
4787,19037815,Chan Su Chinese,Vidya Nagari,West,19.0734387547,72.8688265756,19.0723479,72.8629187,632.203708212365
9782,34601,Su - Swagat,Borivali East,North,19.2210986553,72.8628586605,19.2267228,72.8619328,632.4892382665115
7103,19598447,Shorya Food Platform,IIT Mumbai,East,19.1284822484,72.919117814,19.13261855,72.91497912536826,632.5165073740185
4788,19186345,The Great Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4792,19169504,Hong Kong Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4793,19181156,A One Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4794,19174287,Bhot Hard Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4795,19181270,Boss Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4797,19186360,Express Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4798,19062557,Vista Fast Food,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4789,19194575,Your Choice Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4790,19181279,99 Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4791,19178053,Great Mumbai Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
4796,19186353,Hub Chinese,Vidya Nagari,West,19.071449,72.86887,19.0723479,72.8629187,632.9691875847325
10069,18017758,Bangalore Iyanger Bakery,Mount Poinsur,North,19.2421692833,72.8586928546,19.2432246,72.8527611,633.2927883105111
4799,18242548,Miso Chinese Kitchen,Vidya Nagari,West,19.07179343,72.86892125,19.0723479,72.8629187,633.4233343529992
1677,18666195,Pop Culture Cafe,Cumballa Hill,South,18.9637412354,72.8078395128,18.9693073,72.8065375,633.4836756665809
8983,38295,Manoj Rashpan Grah,Malad (East),North,19.1836935379,72.850808166,19.1860219,72.8563181,633.5316629716831
1976,18805954,BFF Quick Bites,Rani Baug,South,18.9795579619,72.8427752852,18.97865435,72.83681822408445,633.9945189179421
5468,32854,Hotel Samrat,Ghatkopar (West),East,19.0847002357,72.907468155,19.0897194,72.9045972,634.027017231455
4578,18851477,Mumbai Fast Food,Kurla,East,19.0704924747,72.8769244999,19.0652797,72.8793805,634.1067824564316
1678,18306354,Pop-Up Hut,Cumballa Hill,South,18.9637348938,72.8078398481,18.9693073,72.8065375,634.1793738606486
10186,19174812,Shawarma-Stic,Dahisar,North,19.2508288,72.8654866,19.2494501,72.8596206,634.1973184680008
10187,19174808,Great China Kitchen,Dahisar,North,19.2508288,72.8654866,19.2494501,72.8596206,634.1973184680008
4579,19288201,ANS Burger,Kurla,East,19.0704493796,72.8768071532,19.0652797,72.8793805,634.8829342348864
10070,18695557,Meatwale,Mount Poinsur,North,19.2420296866,72.8586824611,19.2432246,72.8527611,635.2818825807464
10188,18621881,Anandeshwar Fast Food,Dahisar,North,19.2551670811,72.8595642373,19.2494501,72.8596206,635.3276906103085
1977,18547734,Bread's Villa,Rani Baug,South,18.9843504015,72.836275287,18.97865435,72.83681822408445,635.5404159588866
10189,18754933,Mr. Prince Shawarma Corner,Dahisar,North,19.2437618165,72.8589600697,19.2494501,72.8596206,635.8984627541489
8384,19154964,Soufflé,Goregaon (East),North,19.1651008514,72.8510958329,19.1692623,72.8552548,635.9433392209663
4899,19611732,Mizu,Khar,West,19.0668220984,72.832646254,19.0724575,72.8337068,636.063373396722
5469,18572410,Ayaan's Darbar,Ghatkopar (West),East,19.0869184744,72.8993142396,19.0897194,72.9045972,636.1370768629622
2269,49824,Monginis,Parel Tank Road,South,18.9900005856,72.8359209001,18.9917011,72.8417031,636.282878972138
1978,37683,Shobhaa Only Veg,Rani Baug,South,18.9842191471,72.835390158,18.97865435,72.83681822408445,636.3364348356795
10071,18624312,Bholenath Farsan,Mount Poinsur,North,19.2410974563,72.8583931178,19.2432246,72.8527611,636.4207341648297
10190,18819477,Spicy Mumbai,Dahisar,North,19.2508237287,72.8655130416,19.2494501,72.8596206,636.7542252523572
7463,19281926,Family's Food Court,Poonam Nagar,West,19.131362,72.870643,19.1369178,72.869128,637.5477283863589
1679,19280629,Auber-Gin Plates & Pours,Cumballa Hill,South,18.9750399562,72.8062425926,18.9693073,72.8065375,637.7954717451466
6823,18747810,Spring Onion,SEEPZ,West,19.1268128,72.8692944,19.1253556,72.8751701719707,637.8019062267668
4387,18928970,Whaatsup Foods,Bandra (East),West,19.0561491289,72.8515236452,19.0616565,72.8498111,637.8932553131644
10072,19049821,Desai's Food,Mount Poinsur,North,19.2418685646,72.8586697206,19.2432246,72.8527611,637.9654548077481
9783,19014177,Jumboking,Borivali East,North,19.2312594927,72.8582060337,19.2267228,72.8619328,638.0157396222555
9784,34598,Sanjay,Borivali East,North,19.2312911494,72.8582482785,19.2267228,72.8619328,638.1038459822383
9009,19299125,D-Bites,Kharodi,North,19.1906250405,72.8200737387,19.191684,72.8140978,638.1166466748493
5470,19564222,Herowiches Baked Meal Cafe,Ghatkopar (West),East,19.0846615803,72.9074765369,19.0897194,72.9045972,638.2257031783168
10073,16525467,Chinese Hut,Mount Poinsur,North,19.2428204163,72.8588296473,19.2432246,72.8527611,638.2727860823148
8385,19168899,Swaad E Rasoi,Goregaon (East),North,19.1645241507,72.8518166766,19.1692623,72.8552548,638.3317502392588
5274,18779108,Protein House,Sen Nagar,West,19.0795792,72.8484323,19.0828321,72.8434193,638.6156054361218
8386,19560465,Malwani Jatra,Goregaon (East),North,19.1738106551,72.8589778394,19.1692623,72.8552548,638.8845170818364
5063,35614,Santosh Lunch Home,Kalina Camp,West,19.0817459177,72.8558299318,19.081481150000002,72.86190756491538,638.9460627384773
8387,18745090,The Little Cakery,Goregaon (East),North,19.1650343457,72.8511273488,19.1692623,72.8552548,639.0904745783158
9010,19507839,Dosti Restaurant,Kharodi,North,19.191663,72.820191,19.191684,72.8140978,639.4809741123221
4580,19524496,Oye Hoye Hoye,Kurla,East,19.0693929139,72.8751200438,19.0652797,72.8793805,639.6493421377072
9672,34744,Bhagwati Veg Restaurant,Charkop,North,19.2154408128,72.8317981249,19.2141193,72.8258652,639.6541495304848
8764,19568690,Brupp ,Mulund Colony,East,19.1727849344,72.9413974285,19.1777778,72.9383511,640.370310866784
9673,19506923,Crunchy Munchy,Charkop,North,19.208356199,72.8256815672,19.2141193,72.8258652,640.7150931212507
1979,19511255,The Crispy Burger,Rani Baug,South,18.984223,72.835237,18.97865435,72.83681822408445,640.7364165355989
1117,47895,Cafeteria At Westside,Malabar Hill,South,18.9581849707,72.8094635904,18.9581616,72.8033665,640.7926482881605
8765,19269526,The London Shaks,Mulund Colony,East,19.1778916239,72.9444558173,19.1777778,72.9383511,640.86412784065
8388,18349484,Domino's Pizza,Goregaon (East),North,19.1650378293,72.8510981798,19.1692623,72.8552548,640.8863390181084
1980,19313727,Natural Fusion Beyond Ice Cream,Rani Baug,South,18.9844093709,72.8363487124,18.97865435,72.83681822408445,641.4276404433564
1118,18879811,Smokin' Joe's,Malabar Hill,South,18.96393,72.803056,18.9581616,72.8033665,641.8441697683237
7826,18902720,Be In China,Bhandup (East),East,19.1519993355,72.9421554878,19.1485568,72.9470657,641.9014162824114
9785,34566,Central Prabhu,Borivali East,North,19.2209986141,72.8627664596,19.2267228,72.8619328,642.0872851571007
1981,19365521,Flour Power By Sushma Reddy,Rani Baug,South,18.983966,72.839225,18.97865435,72.83681822408445,642.1587302847073
7038,19524004,Zhakkas Point,Janata Colony,West,19.136581679,72.8618022054,19.132504,72.8574656,642.3472990972834
10191,18580250,Adora Confections,Dahisar,North,19.2512795297,72.8538098931,19.2494501,72.8596206,642.615985009033
9674,19158937,Hungers Bite,Charkop,North,19.218361,72.821694,19.2141193,72.8258652,643.2417943466497
10192,18757996,Café Royale,Dahisar,North,19.2493265401,72.8534900397,19.2494501,72.8596206,643.3182827390417
6458,19592861,Urban Cakes,Tagore Nagar,East,19.1174895,72.9260734,19.1176276,72.9322006,643.5169975235478
5725,39168,The Brasserie - Hilton Mumbai International Airport,Sahar,West,19.1044902802,72.8705596924,19.0995955,72.867284,643.5660328824451
5471,19339331,Foodie Adda,Ghatkopar (West),East,19.087924,72.898769,19.0897194,72.9045972,643.7442063828672
9786,18958780,Ek Cutting,Borivali East,North,19.2214231559,72.8644143417,19.2267228,72.8619328,643.9185492291332
1119,41626,Saraswati Hindu Hotel,Malabar Hill,South,18.9525159503,72.8047469258,18.9581616,72.8033665,643.9301811422469
9787,18620691,Puneri Misal,Borivali East,North,19.2209831013,72.8627775237,19.2267228,72.8619328,643.9538864726749
10074,46092,Bamboo Garden,Mount Poinsur,North,19.2478147772,72.8490144387,19.2432246,72.8527611,643.9704164081146
8766,19124780,Food Mantra,Mulund Colony,East,19.1779299408,72.9444849864,19.1777778,72.9383511,644.0227019910574
5472,18854234,Flavourito,Ghatkopar (West),East,19.0839980989,72.9036000744,19.0897194,72.9045972,644.3458193563264
4388,45930,Cake Piper,Bandra (East),West,19.060312861,72.8438431397,19.0616565,72.8498111,644.3664401423691
10075,19552378,The Waffle Co.,Mount Poinsur,North,19.2374873,72.8536548,19.2432246,72.8527611,644.416240939694
5473,18749897,Juno's Pizza,Ghatkopar (West),East,19.0840269322,72.90341869,19.0897194,72.9045972,644.5693598053776
2271,18392566,Binge Bites,Parel Tank Road,South,18.9943825007,72.8362625465,18.9917011,72.8417031,644.6630557741742
4445,19544985,New India Restaurant,Shivaji Nagar,East,19.060545,72.919807,19.0637885,72.9249,645.0258413343474
4581,18799422,Sweeter Land,Kurla,East,19.0709839475,72.8805377707,19.0652797,72.8793805,645.4329600166766
5064,35573,Hotel Sadichha,Kalina Camp,West,19.0818485783,72.8557739407,19.081481150000002,72.86190756491538,645.4409827346896
10076,18808330,The Cake Corner,Mount Poinsur,North,19.2376125459,72.8543543816,19.2432246,72.8527611,645.6553858383006
9675,18858462,Ek Cutting,Charkop,North,19.2089868864,72.822980918,19.2141193,72.8258652,645.673954327102
4389,19304376,Choosy,Bandra (East),West,19.066951,72.847273,19.0616565,72.8498111,645.9267265437946
5182,47175,The Cake Lady,Tagore Road,West,19.0788257679,72.8311200812,19.0821047,72.836199,645.9638236484285
9676,36044,Ganesh Hotel,Charkop,North,19.20898562,72.8229768947,19.2141193,72.8258652,645.9962438420654
2076,19412265,Aaminah Tea and Refreshments,Jacob Circle,South,18.976373,72.830433,18.9810531,72.82678629995553,646.0110729090165
1680,35961,Shiv Sagar Veg Restaurant,Cumballa Hill,South,18.9638350907,72.8086146712,18.9693073,72.8065375,646.0942043527942
8984,18357352,Sanjay Ice Cream,Malad (East),North,19.1848762521,72.8502811119,19.1860219,72.8563181,646.2650190341302
9367,18175494,McDonald's,Kandivli (East),North,19.213421,72.864525,19.2080542,72.8621435,646.6300388478635
8985,47146,Monginis,Malad (East),North,19.1848857518,72.8502717242,19.1860219,72.8563181,647.0241734125847
4390,18486422,Sanaya's Veg Treat,Bandra (East),West,19.0568517006,72.8532925621,19.0616565,72.8498111,647.1474007088722
7464,18354514,Apsara Ice Creams,Poonam Nagar,West,19.131098,72.868892,19.1369178,72.869128,647.2003705508948
2272,19501962,Shweroh Foods ,Parel Tank Road,South,18.9882242635,72.8367594257,18.9917011,72.8417031,647.3974327387848
1681,18453954,Candy And Green,Cumballa Hill,South,18.9751296834,72.8062975779,18.9693073,72.8065375,647.5040846384514
9677,18721668,Usha's Cake_n_Bake,Charkop,North,19.208907734,72.8231036291,19.2141193,72.8258652,647.5928412724966
10194,18904538,Murlidhar Sweets & Farsan,Dahisar,North,19.2543247,72.8630084,19.2494501,72.8596206,647.8809024428851
10077,18548194,Yummy Cakes,Mount Poinsur,North,19.2434281803,72.8589325771,19.2432246,72.8527611,647.883428889484
2273,19447123,Bliss Veg Resto,Parel Tank Road,South,18.9882143,72.836759,18.9917011,72.8417031,648.0946792093848
10195,19170481,Jayaka Caterers,Dahisar,North,19.2526975692,72.8647539765,19.2494501,72.8596206,648.2795355751972
5474,19285563,Xeno's Cafe,Ghatkopar (West),East,19.0853627638,72.9087086767,19.0897194,72.9045972,648.6968722172368
9368,19530587,Siddhivinayak Fast Food Corner,Kandivli (East),North,19.211122,72.8674045,19.2080542,72.8621435,648.8523044285338
3142,19176702,Spicy Shawarma,Antop Hill,South,19.0265224219,72.8662670776,19.0207608,72.8652556,649.0189175464769
2146,18571847,Hop Box by Hopping Chef,Mahalakshmi,South,18.9883212753,72.8247853741,18.9892129,72.8186798,649.16716440972
1682,19254763,Dirty Buns SoBo,Cumballa Hill,South,18.9751464874,72.8063274175,18.9693073,72.8065375,649.2558269581637
2274,19315064,Shivansh Snacks Corner,Parel Tank Road,South,18.997542,72.841887,18.9917011,72.8417031,649.3582415437289
2142,18544168,Falafel's,Mahalakshmi,South,18.9882962298,72.824784033,18.9892129,72.8186798,649.4586544530663
9011,19553735,Akka's Kitchen Chinese Corner,Kharodi,North,19.1858515496,72.8145272657,19.191684,72.8140978,649.6970699052298
1982,19245860,Wowfillss,Rani Baug,South,18.9844875754,72.8372849406,18.97865435,72.83681822408445,650.0704952374276
6459,38156,Food Xpress,Tagore Nagar,East,19.1173656348,72.9260122776,19.1176276,72.9322006,650.4036626435051
5475,19048155,Hari Om Fast Food,Ghatkopar (West),East,19.0853199894,72.908683531,19.0897194,72.9045972,650.5070108116735
10078,19071563,"Cool Katta Kulfies, Icecreams And Soda",Mount Poinsur,North,19.2436079768,72.8589483351,19.2432246,72.8527611,650.5377458302622
10079,19592706,Nizam shawarma,Mount Poinsur,North,19.2453143159,72.8469615636,19.2432246,72.8527611,651.2697969487622
6460,18560862,Delhi Dine Restaurant,Tagore Nagar,East,19.1176881222,72.9259971902,19.1176276,72.9322006,651.3700699202627
9369,19516362,Aaradhya Chinese Corner,Kandivli (East),North,19.2133792,72.8647405,19.2080542,72.8621435,651.479641118382
10080,19195658,Giani's,Mount Poinsur,North,19.2374118503,72.8536030278,19.2432246,72.8527611,651.9543610064294
5476,19241732,Maharashtra Pan Shop,Ghatkopar (West),East,19.0928135,72.9098749,19.0897194,72.9045972,652.2184030011998
8986,19526031,Vardvinayak Snacks Corner,Malad (East),North,19.1817067,72.8521033,19.1860219,72.8563181,652.4028828798471
8987,18959465,Ek Cutting,Malad (East),North,19.1836333729,72.8506388515,19.1860219,72.8563181,652.4839319548324
2275,35618,DP - Shree Durga Parmeshwari,Parel Tank Road,South,18.9951496886,72.8366766125,18.9917011,72.8417031,652.5429913522245
10196,19561969,Shagun Pur Veg Restaurant ,Dahisar,North,19.2518723857,72.8539523855,19.2494501,72.8596206,652.7466744026029
5065,19546556,Brownie Point,Kalina Camp,West,19.079495,72.867757,19.081481150000002,72.86190756491538,652.7532743324796
8988,18958793,Ek Cutting,Malad (East),North,19.1877748951,72.8503803536,19.1860219,72.8563181,652.9173858349671
4391,19174438,Hotel Deviprasad,Bandra (East),West,19.0601927578,72.8437901661,19.0616565,72.8498111,652.9765207167515
3531,19568181,@Mk Restaurant,Fertilizer Colony,East,19.0311643407,72.8978052134,19.0368069,72.8960683,653.0382360286462
8989,19221713,Surbhi Sweets,Malad (East),North,19.1877992772,72.8503847122,19.1860219,72.8563181,653.294788885482
10198,19615462,Tinkus Tandoorwala,Dahisar,North,19.2549398,72.8573866,19.2494501,72.8596206,653.5155232538579
5067,18270986,Tiqri Bar & Lounge - Taj Santacruz,Kalina Camp,West,19.0816863492,72.8556847572,19.081481150000002,72.86190756491538,653.9122228809166
10199,19450677,Jaya's Momos,Dahisar,North,19.2513953789,72.8537351266,19.2494501,72.8596206,654.2018774262217
2143,19562035,Bakery By Foodhall,Mahalakshmi,South,18.9944973,72.8214265,18.9892129,72.8186798,654.320697970912
2145,38681,The Cafe By Foodhall,Mahalakshmi,South,18.9944973,72.8214265,18.9892129,72.8186798,654.320697970912
2144,19562103,XOCO By Foodhall,Mahalakshmi,South,18.9944973,72.8214265,18.9892129,72.8186798,654.320697970912
1983,19004881,Bapu Sandwich,Rani Baug,South,18.9730018992,72.8350646049,18.97865435,72.83681822408445,654.6035695959445
5803,18647855,Shiv Vilas,Pirojsha Nagar,East,19.1074236551,72.9249474406,19.101763,72.9266747,654.6660770772893
9678,18372010,Behrouz Biryani,Charkop,North,19.2097540296,72.8300596029,19.2141193,72.8258652,655.0123861789709
2276,18681648,Apsara Ice Creams,Parel Tank Road,South,18.9946329467,72.8362950683,18.9917011,72.8417031,655.0226873023083
8389,49500,Theobroma,Goregaon (East),North,19.1731417,72.859955,19.1692623,72.8552548,655.1596674755002
9679,18902044,Firangi Bake,Charkop,North,19.2097492804,72.8300562501,19.2141193,72.8258652,655.1671083923936
2277,48081,Manchow Point,Parel Tank Road,South,18.990349951,72.8356332332,18.9917011,72.8417031,655.2354424162766
8767,42073,Ceremonial,Mulund Colony,East,19.1780030914,72.9445899278,19.1777778,72.9383511,655.2934657619121
5726,18769157,Subway,Sahar,West,19.099998,72.87351,19.0995955,72.867284,655.306071042853
5727,18769166,Subway,Sahar,West,19.099998,72.87351,19.0995955,72.867284,655.306071042853
6461,19129140,Mitran Da Dhaba,Tagore Nagar,East,19.1187778587,72.9260789976,19.1176276,72.9322006,655.3305684097846
9680,18894497,Mandarin Oak,Charkop,North,19.2097432649,72.8300532326,19.2141193,72.8258652,655.4503974118732
5477,38844,BouganVilla,Ghatkopar (West),East,19.0855053448,72.9089651629,19.0897194,72.9045972,655.5165089847803
9681,18552345,Sweet Truth,Charkop,North,19.209739149,72.8300502151,19.2141193,72.8258652,655.5776516618764
9788,19300512,Bake For Me,Borivali East,North,19.231237,72.857908,19.2267228,72.8619328,655.7318436924157
3209,19019509,Yumtastic Pizzeria,Worli Koliwada,South,19.0164630989,72.8215781227,19.0211024,72.8177207,655.7572974928546
6462,18809180,OC - The Oriental Cuisine,Tagore Nagar,East,19.1206414817,72.9268293455,19.1176276,72.9322006,655.9097342186172
6824,19256665,Marol Bakers,SEEPZ,West,19.123797,72.881197,19.1253556,72.8751701719707,656.0441843599125
7039,35583,Hotel Sudarshan,Janata Colony,West,19.1382740586,72.8561263159,19.132504,72.8574656,656.433645800675
9789,18686799,Bombay Bites,Borivali East,North,19.2228851417,72.8571750596,19.2267228,72.8619328,656.5741273361485
9682,19613715,SK Biryani,Charkop,North,19.2105287677,72.8308367729,19.2141193,72.8258652,656.7859139229182
9790,49271,Surbhi Sweets,Borivali East,North,19.2312082089,72.8578563407,19.2267228,72.8619328,656.8044422224528
5478,46894,Domino's Pizza,Ghatkopar (West),East,19.0854628873,72.9089423642,19.0897194,72.9045972,657.2307954367008
1120,38520,Country of Origin,Malabar Hill,South,18.9547476863,72.7982596681,18.9581616,72.8033665,657.2598946305577
2147,19056806,General Tso's Kitchen,Mahalakshmi,South,18.9883983141,72.8248755634,18.9892129,72.8186798,657.3009013301299
6463,18254748,CFB Fresh Delights,Tagore Nagar,East,19.1163671237,72.926078327,19.1176276,72.9322006,657.9026049499716
1683,18344237,Cakes N Bakes,Cumballa Hill,South,18.9635357682,72.8079414368,18.9693073,72.8065375,658.1141177931304
9791,42676,Hotel Shree Krishna,Borivali East,North,19.2283692138,72.8559053689,19.2267228,72.8619328,658.36868557292
4582,19568886,Sweet N Spicy,Kurla,East,19.0712049,72.8792583,19.0652797,72.8793805,658.5635953672967
10082,19597141,Nizam Shawarma,Mount Poinsur,North,19.2453487439,72.8469005673,19.2432246,72.8527611,658.6139902866204
8768,41966,Durga Chinese,Mulund Colony,East,19.1780692753,72.9446197674,19.1777778,72.9383511,658.743613055553
4583,19566492,Mahek's Kitchen,Kurla,East,19.0637741063,72.8733130685,19.0652797,72.8793805,658.8596494466373
1684,17828217,Chinese Wok - Wok Express,Cumballa Hill,South,18.9637450403,72.8087165952,18.9693073,72.8065375,659.1657050766361
9792,35845,Hotel Satish Restaurant & Bar,Borivali East,North,19.2237886665,72.8564703092,19.2267228,72.8619328,659.4187668910856
2278,41419,Cotton King Restaurant,Parel Tank Road,South,18.9857862677,72.8422110155,18.9917011,72.8417031,659.4496644529128
8990,18392708,Saffron The Cake Shop,Malad (East),North,19.1870187323,72.8501215205,19.1860219,72.8563181,659.713176057619
9793,34597,Spring Fields,Borivali East,North,19.2212126263,72.8642782196,19.2267228,72.8619328,659.9243881209824
2848,19476755,SZ Chinese And Foods,Wadala Village,South,19.010048,72.853859,19.0158783,72.8550732,660.3320210512012
8991,18731676,Kota Namkeen And Sweets,Malad (East),North,19.1869459024,72.8501014039,19.1860219,72.8563181,660.4882546475319
5068,18762480,New Lucky,Kalina Camp,West,19.0795041623,72.8678415343,19.081481150000002,72.86190756491538,660.7757605798012
3995,18771598,Sangam,Dharavi,West,19.0481607706,72.8635536879,19.044463,72.8586177,661.571550058819
9794,19294266,Bake For Me The Cake Shop,Borivali East,North,19.2312873506,72.8578845039,19.2267228,72.8619328,661.6021488667366
8390,19282623,Healthy Grains,Goregaon (East),North,19.1739986,72.8590758,19.1692623,72.8552548,661.712718866612
8391,18505350,The Belgian Waffle Co.,Goregaon (East),North,19.1731567,72.860025,19.1692623,72.8552548,661.7988020346298
5479,19568717,Taj Darbar Indian And Chinese Restaurant,Ghatkopar (West),East,19.087748,72.8986504,19.0897194,72.9045972,661.8116094760979
2533,19581997,Monginis,Sewri,South,18.9972,72.84981,19.001418,72.8542575,661.8741455788343
504,17839944,Foodquenchers,Raj Bhavan,South,18.9466190516,72.7961943671,18.9410646,72.7939174,662.0119395009116
4392,18653851,Happy Hours,Bandra (East),West,19.0601037103,72.8437257931,19.0616565,72.8498111,662.0369036655828
2279,19161916,Masaledar Misal,Parel Tank Road,South,18.9892279845,72.8359701857,18.9917011,72.8417031,662.1259284312741
6464,18816610,Tastler Hotel,Tagore Nagar,East,19.1174692236,72.9258932546,19.1176276,72.9322006,662.4824620071162
8392,16527315,Shree Datta Snacks and Sweets,Goregaon (East),North,19.1638305871,72.8526518494,19.1692623,72.8552548,662.5567398392501
9683,19530574,Famous Biryani Center,Charkop,North,19.2135628,72.8195756,19.2141193,72.8258652,662.8906897924488
5338,19237657,Hotel Shri Devi By Shree Sadguru Pure Veg,Pant Nagar,East,19.0846457379,72.9097238928,19.0868209,72.9156026,662.9946416373964
6465,18788677,Super Mario,Tagore Nagar,East,19.1182504145,72.9259170592,19.1176276,72.9322006,663.3679833089627
7827,39894,Hotel Prasad Pure Veg,Bhandup (East),East,19.1520110541,72.9419117421,19.1485568,72.9470657,663.3764301462668
1685,18788312,Punjab Sind,Cumballa Hill,South,18.963743772,72.8088289127,18.9693073,72.8065375,663.4901759867405
9370,18340798,Baskin Robbins,Kandivli (East),North,19.2109584808,72.8676681519,19.2080542,72.8621435,663.5244063766847
8393,17974952,Olive Bistro,Goregaon (East),North,19.1731874,72.8600221,19.1692623,72.8552548,663.8051846062817
9795,48644,Shri Shankar Vilas,Borivali East,North,19.2284379099,72.855871506,19.2267228,72.8619328,663.9334611314606
6466,49762,Hotel Malvan Katta,Tagore Nagar,East,19.1162068292,72.9260555282,19.1176276,72.9322006,664.2491308476633
9796,19558671,Food Bar Express,Borivali East,North,19.223220086,72.8567985445,19.2267228,72.8619328,664.6309501641634
6467,18920720,Sai Krupa,Tagore Nagar,East,19.1160354469,72.9260964319,19.1176276,72.9322006,664.8910854899954
7040,19193985,The Delicious Cake And More,Janata Colony,West,19.126525235,72.857205905,19.132504,72.8574656,664.9501514372456
8992,19249792,King Mumbaikar,Malad (East),North,19.1862905,72.849988,19.1860219,72.8563181,665.0316224276676
2281,19612023,Junction Malvani Katta,Parel Tank Road,South,18.9857247626,72.8421030566,18.9917011,72.8417031,665.4495988791621
2534,18461689,Monginis,Sewri,South,18.9973136465,72.8496427462,19.001418,72.8542575,665.6807888424743
7104,18874482,Big Roll Company,IIT Mumbai,East,19.1287406955,72.9198133573,19.13261855,72.91497912536826,665.8014549478663
5728,18769332,Burger King,Sahar,West,19.0999858664,72.8736116365,19.0995955,72.867284,665.8650169786611
4393,19494198,Gupta's SnackHub,Bandra (East),West,19.0599468472,72.8437348455,19.0616565,72.8498111,665.8816113586837
9012,18879972,Cool Spot,Kharodi,North,19.1913530055,72.8204344958,19.191684,72.8140978,666.0484347533729
7041,19316313,Sweet Blend,Janata Colony,West,19.1366456622,72.8528791666,19.132504,72.8574656,666.0890777636463
2282,18958933,Tag The Cake,Parel Tank Road,South,18.9892631748,72.8359081596,18.9917011,72.8417031,666.461751830887
7042,44727,Shiv Sagar,Janata Colony,West,19.1366608661,72.8528885543,19.132504,72.8574656,666.5467206782
10084,19289109,London Bubble Co.,Mount Poinsur,North,19.2477369096,72.8485738859,19.2432246,72.8527611,666.6471497168075
5542,19217248,North King's,Barve Nagar,East,19.09699,72.89409,19.0952831,72.9001776,666.8060130810045
5544,18741074,Delhi Food Factory,Barve Nagar,East,19.0969900004,72.894089967,19.0952831,72.9001776,666.8093478966798
5545,18910333,Food Singh,Barve Nagar,East,19.0969900004,72.894089967,19.0952831,72.9001776,666.8093478966798
5543,18884382,Chination,Barve Nagar,East,19.0969900004,72.894089967,19.0952831,72.9001776,666.8093478966798
5546,18921222,Wat-a-Biryani,Barve Nagar,East,19.0969900004,72.894089967,19.0952831,72.9001776,666.8093478966798
1686,18445042,Fight For Fries,Cumballa Hill,South,18.9634523763,72.8079307079,18.9693073,72.8065375,666.8999599199069
1687,19269555,Goodness To Go By Smoke House Deli,Cumballa Hill,South,18.9634545959,72.8079457954,18.9693073,72.8065375,667.0093524453783
6825,19566938,Fusion Ville,SEEPZ,West,19.1193841144,72.8758388539,19.1253556,72.8751701719707,667.2856474317986
8993,19556627,Local Ki Vocal,Malad (East),North,19.18491,72.85007,19.1860219,72.8563181,667.2973355119727
9684,19350718,Sai Siddhi Snacks Corner,Charkop,North,19.213569,72.819532,19.2141193,72.8258652,667.3825483505112
8769,18537164,World Of Waffles,Mulund Colony,East,19.178073392,72.9447032511,19.1777778,72.9383511,667.5177829034521
10085,35244,Natural Ice Cream,Mount Poinsur,North,19.2372684509,72.8535956517,19.2432246,72.8527611,667.644252810941
1688,18467849,Flax,Cumballa Hill,South,18.9753085036,72.8061926365,18.9693073,72.8065375,667.8684480276377
8994,18516036,Bikaji,Malad (East),North,19.1835029096,72.850538604,19.1860219,72.8563181,668.0533223941369
6468,19502749,Ammi's kitchen,Tagore Nagar,East,19.123121,72.929602,19.1176276,72.9322006,668.6524258532789
1689,19451107,Get-A-Whey Healthy Ice Cream,Cumballa Hill,South,18.9635852365,72.8085214281,18.9693073,72.8065375,669.174430522946
5729,18392679,Fabelle Chocolates - ITC Maratha,Sahar,West,19.105159,72.869723,19.0995955,72.867284,669.1924605641731
6826,37402,Ribbons & Balloons,SEEPZ,West,19.1248593438,72.8688151762,19.1253556,72.8751701719707,669.4963227550709
4394,19305195,Shree Naga Arjun,Bandra (East),West,19.0669244207,72.8467167914,19.0616565,72.8498111,669.5621334584624
505,47465,Rahul's Food Court,Raj Bhavan,South,18.9466675696,72.7962617576,18.9410646,72.7939174,669.6156652473969
6827,18611927,Naan Stop Xpress,SEEPZ,West,19.119439,72.876384,19.1253556,72.8751701719707,669.7205598275733
2080,19558916,Saara's Kitchen,Jacob Circle,South,18.975472,72.829193,18.9810531,72.82678629995553,669.7839049437289
10087,19316870,Healthy Mess,Mount Poinsur,North,19.248791,72.8503,19.2432246,72.8527611,670.2946012725729
9685,19421949,Sangeeta Ki Rosoi,Charkop,North,19.213524,72.819507,19.2141193,72.8258652,670.4699371332068
